run_time,subject,experiment_id,predictor,estimator,raw,epoch,reference,inv,tstart,tstop,samplingrate,filter_x,status,error_type,error,traceback,tracking_r_mean,tracking_r_median,tracking_r_max,tracking_r_min,tracking_r_sd,positive_channel_count,positive_channel_fraction,best_channel,minimum_channel,n_result_channels,contains_veog,h_shape,finite_r,finite_h,finite_result,result_summary,proportion_explained_mean,cache_path,audio_alignment_qc,include_trf_primary,trf_exclusion_reason,correct,total,score_prop,low_score_flag,high_noise_flag,four_question_subject,s39_flag,exclude_high_noise,notes,include_prediction_primary,include_sensitivity,source_file
2026-08-24T18:20:13,sub-32,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0691266761985548,0.0705998297414139,0.1085795515044442,-0.0039592246528275,0.0249686292377878,60,0.9836065573770492,3,57,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0023214055874634,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-32/subject-32_raw-0.5-20_epoch-story-segments_reference-mastoids_key-76eadf9b4c1f997e.pickle,pass,True,,4.0,8.0,0.5,True,False,False,False,True,exclude: low score,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-33,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,-0.0033971172197316,-0.0091968802982215,0.0599347385300509,-0.0430580838190961,0.0227319440662527,22,0.360655737704918,49,57,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",-0.0002305394345575,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-33/subject-33_raw-0.5-20_epoch-story-segments_reference-mastoids_key-f3a647d4c093d8cd.pickle,pass,True,,8.0,8.0,1.0,False,True,False,False,False,exclude: noise,True,False,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-34,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0228058984002364,0.0248111787959897,0.0638694012146961,-0.0364582967859612,0.0272877674495694,48,0.7868852459016393,1,55,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0008905310313726,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-34/subject-34_raw-0.5-20_epoch-story-segments_reference-mastoids_key-67b52cfcbd50162b.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-35,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0260628259126112,0.0291595378046247,0.0800819767374791,-0.0499315366617127,0.0314985781563057,48,0.7868852459016393,4,61,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0009583851693032,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-35/subject-35_raw-0.5-20_epoch-story-segments_reference-mastoids_key-bd60575b882c066e.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-36,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0358729306947598,0.0405180484412612,0.0705340787834897,-0.0396516460295893,0.0196698479982403,58,0.9508196721311476,9,28,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0012646203979988,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-36/subject-36_raw-0.5-20_epoch-story-segments_reference-mastoids_key-1e5acc3f6ad643eb.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-37,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0144740712478275,0.0144436304281836,0.0624939233767063,-0.0508363425476114,0.0314559026666923,39,0.639344262295082,14,18,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.000334396595341,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-37/subject-37_raw-0.5-20_epoch-story-segments_reference-mastoids_key-b96e59d7e640c54f.pickle,pass,True,,8.0,8.0,1.0,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-38,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0723796201685098,0.0830230280153865,0.1126082746336708,-0.0071392234504227,0.03171496149994,58,0.9508196721311476,5,26,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0021325000197777,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-38/subject-38_raw-0.5-20_epoch-story-segments_reference-mastoids_key-ce49ad483157307a.pickle,pass,True,,8.0,8.0,1.0,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-39,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0147096348222497,0.0142311961102536,0.0768284742530253,-0.045630793488348,0.0257227434389532,41,0.6721311475409836,59,22,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",-2.35971814572836e-05,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-39/subject-39_raw-0.5-20_epoch-story-segments_reference-mastoids_key-6ccf8d094b047e19.pickle,pass,True,,3.0,8.0,0.375,False,False,False,True,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-40,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0264833395337072,0.0285601869292415,0.0616253694141399,-0.0256954193567077,0.0226595375788515,52,0.8524590163934426,50,25,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0004603760193838,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-40/subject-40_raw-0.5-20_epoch-story-segments_reference-mastoids_key-eaefd1581b54dc24.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-41,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0218464714157144,0.0264323197084397,0.0765327814752339,-0.0409069010745089,0.0248164442657498,48,0.7868852459016393,23,61,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0005847721195489,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-41/subject-41_raw-0.5-20_epoch-story-segments_reference-mastoids_key-42a63290aaa3cbea.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-42,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0446077072353776,0.0581270544325426,0.1239572322574145,-0.0555462641330522,0.0436290094823387,51,0.8360655737704918,10,54,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0020764236058698,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-42/subject-42_raw-0.5-20_epoch-story-segments_reference-mastoids_key-875c91092943684b.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-43,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.006552293671092,0.0030881831657227,0.0505984067137152,-0.0372299509149053,0.0183291385695228,34,0.5573770491803278,54,25,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",-8.704710476436333e-05,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-43/subject-43_raw-0.5-20_epoch-story-segments_reference-mastoids_key-0bb5c4489e6037e8.pickle,pass,True,,2.0,8.0,0.25,True,False,False,False,True,exclude: low score,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-44,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0544587253037228,0.0622460117751375,0.1219364834499336,-0.0493006852321275,0.0405938161468314,57,0.9344262295081968,49,27,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0018291620027508,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-44/subject-44_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4b1a3c0f20d4f9f4.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-45,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0794351862460625,0.0841035331720223,0.1355926405070725,0.0032599191652233,0.0381814338480046,61,1.0,36,53,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0041250207913745,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-45/subject-45_raw-0.5-20_epoch-story-segments_reference-mastoids_key-9dca599eda196795.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-46,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,-0.0325457169353676,-0.033958510396302,-0.0048314614400885,-0.0553144322923658,0.0112676922735144,0,0.0,50,42,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",-0.0005296662339906,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-46/subject-46_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4d9b293bc0a546b0.pickle,pass,True,,3.0,8.0,0.375,True,True,False,False,False,exclude: low score & noise,True,False,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-47,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0041374028105674,0.005103746066531,0.0497147454695291,-0.0311440359901639,0.0149780868360011,38,0.6229508196721312,51,32,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0001294547141289,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-47/subject-47_raw-0.5-20_epoch-story-segments_reference-mastoids_key-c52ebc28e7b1192f.pickle,pass,True,,4.0,8.0,0.5,True,True,False,False,False,exclude: low score & noise,True,False,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-48,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0120254047968077,0.0092353393855891,0.0590891893149719,-0.0332379198802639,0.0166212257359168,50,0.819672131147541,25,22,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0001743264290752,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-48/subject-48_raw-0.5-20_epoch-story-segments_reference-mastoids_key-089b34f713904ac3.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:20:13,sub-49,gammatone-8,gammatone-8,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0151041149871938,0.0117409147676623,0.0669687274828339,-0.0353703418152136,0.0247258303462642,43,0.7049180327868853,60,27,61,False,"(61, 8, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-8, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0003829896550198,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-49/subject-49_raw-0.5-20_epoch-story-segments_reference-mastoids_key-3e5d911dcb63df7b.pickle,pass,True,,6.0,8.0,0.75,False,True,False,False,False,exclude: noise,True,False,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-8/subject_results.csv
2026-08-24T18:55:29,sub-01,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0416804159006867,0.0365960301827367,0.0955305344000815,-0.0138880503316641,0.0317191315113348,57,0.9344262295081968,40,58,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.001210298856184,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-01/subject-01_raw-0.5-20_epoch-story-segments_reference-mastoids_key-8bbcae93ac61ee2a.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:33,sub-02,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0107483264368763,0.0101843648922623,0.0466857296574402,-0.0225533778491379,0.0163938006008963,42,0.6885245901639344,57,49,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0001586077469196,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-02/subject-02_raw-0.5-20_epoch-story-segments_reference-mastoids_key-2b5b91ee2351dda2.pickle,pass,True,,6.0,8.0,0.75,False,True,False,False,False,exclude: noise,True,False,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:35,sub-03,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0103525035282944,0.0134657215535836,0.0437350804584894,-0.0215336884996683,0.0145164885206016,47,0.7704918032786885,59,13,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0001883155873765,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-03/subject-03_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4debb3146bdad1a6.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:38,sub-04,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0110498926303599,0.0109970916474437,0.0497032344496768,-0.02209066465922,0.0132961460716234,48,0.7868852459016393,19,53,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0001131573374033,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-04/subject-04_raw-0.5-20_epoch-story-segments_reference-mastoids_key-7438b92c01db2ddc.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:40,sub-05,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0160729948323668,0.0136186529274766,0.0488480463653442,-0.0017949710310721,0.0118427569214626,58,0.9508196721311476,50,41,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.000174898872731,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-05/subject-05_raw-0.5-20_epoch-story-segments_reference-mastoids_key-18588c3a9851b99c.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:43,sub-06,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0187835118094593,0.0191868265571816,0.0588293756033315,-0.0107932908477347,0.0156747772043429,54,0.8852459016393442,50,30,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0002816668614957,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-06/subject-06_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4812291a6aaf4fa0.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:45,sub-07,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0182777638291442,0.0193809860767547,0.0467130774627546,-0.0125672110669649,0.0125044596657205,55,0.9016393442622952,20,57,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0002607070667668,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-07/subject-07_raw-0.5-20_epoch-story-segments_reference-mastoids_key-3768c4ba113b4808.pickle,pass,True,,4.0,8.0,0.5,True,False,False,False,True,exclude: low score,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:48,sub-08,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0160750835252513,0.0147175940534545,0.053221160544853,-0.0063579075645854,0.0126305190310945,58,0.9508196721311476,19,46,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0002120511154238,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-08/subject-08_raw-0.5-20_epoch-story-segments_reference-mastoids_key-0d1bd615266c2888.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:50,sub-09,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0269934562218983,0.0279091156930924,0.0656671590105744,-0.021535175732005,0.0220898384143218,53,0.8688524590163934,11,60,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0004955689550999,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-09/subject-09_raw-0.5-20_epoch-story-segments_reference-mastoids_key-b84fa06ec319abbb.pickle,fail,False,audio_alignment_failed,2.0,8.0,0.25,True,False,False,False,True,exclude: low score,False,False,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:53,sub-10,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.002106876255807,-0.0027328898356871,0.0557443407823267,-0.0238021692976782,0.0160352223211352,25,0.4098360655737705,51,3,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",5.8687557981597066e-05,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-10/subject-10_raw-0.5-20_epoch-story-segments_reference-mastoids_key-7f7d84e26c48b13d.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:55,sub-11,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0102774128240205,0.0111295412032475,0.0294610763162403,-0.0153804710436504,0.0123744109125835,46,0.7540983606557377,37,25,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0001153070805907,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-11/subject-11_raw-0.5-20_epoch-story-segments_reference-mastoids_key-ba8b3ec626f5085d.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:55:57,sub-12,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.022754526300413,0.0240145185408383,0.0412583721554733,-0.0092507397999751,0.0124311001181909,58,0.9508196721311476,49,30,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0002793440272035,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-12/subject-12_raw-0.5-20_epoch-story-segments_reference-mastoids_key-85650c8cc4e7a61c.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
2026-08-24T18:56:00,sub-13,gammatone-on-1,gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0637952988290264,0.0616961188006835,0.150174764894166,-0.01440289007506,0.048317354342973,57,0.9344262295081968,44,55,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0036666444162636,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-13/subject-13_raw-0.5-20_epoch-story-segments_reference-mastoids_key-93bb58c545e7f8f2.pickle,pass,True,,8.0,8.0,1.0,False,False,False,False,True,use,True,True,/Users/yanyuwoo/Desktop/mcmaster-project/alice-comprehension-neural-prediction/analysis/trf_pipeline/results/by_predictor/gammatone-on-1/subject_results.csv
